Object Name,GESW Id,Field ID,Import Process,Object Status,Parent Id,Remarks
edist_primary_wire,220813432,220813432,Update,Imported,220813429,unset
edist_primary_wire,476801542,476801542,Update,Imported,216930597,unset
edist_primary_wire,400758371,400758371,Update,Imported,400758353,unset
edist_primary_wire,476801543,476801543,Update,Imported,216930597,unset
edist_primary_wire,216821832,216821832,Update,Imported,216821829,unset
edist_primary_wire,216931695,216931695,Update,Imported,216931694,unset
edist_primary_wire,437633831,437633831,Update,Imported,437633819,unset
edist_primary_wire,216821960,216821960,Update,Imported,216821959,unset
edist_primary_wire,216931696,216931696,Update,Imported,216931694,unset
edist_primary_wire,216821961,216821961,Update,Imported,216821959,unset
edist_primary_wire,437633833,437633833,Update,Imported,437633819,unset
edist_primary_wire,216931697,216931697,Update,Imported,216931694,unset
edist_primary_wire,216839922,216839922,Update,Imported,216839921,unset
edist_primary_wire,216821962,216821962,Update,Imported,216821959,unset
edist_primary_wire,216839923,216839923,Update,Imported,216839921,unset
edist_primary_wire,437633632,437633632,Update,Imported,437633620,unset
edist_primary_wire,216841660,216841660,Update,Imported,216841659,unset
edist_primary_wire,437633835,437633835,Update,Imported,437633819,unset
edist_primary_wire,216839924,216839924,Update,Imported,216839921,unset
edist_primary_wire,216841661,216841661,Update,Imported,216841659,unset
edist_primary_wire,216966526,216966526,Update,Imported,216966525,unset
edist_primary_wire,476802130,476802130,Update,Imported,216967167,unset
edist_primary_wire,437633634,437633634,Update,Imported,437633620,unset
edist_primary_wire,216841662,216841662,Update,Imported,216841659,unset
edist_primary_wire,476802131,476802131,Update,Imported,216967167,unset
edist_primary_wire,476802132,476802132,Update,Imported,216967181,unset
edist_primary_wire,437633636,437633636,Update,Imported,437633620,unset
edist_primary_wire,216949172,216949172,Update,Imported,216949170,unset
edist_primary_wire,216841453,216841453,Update,Imported,216841452,unset
edist_primary_wire,476802133,476802133,Update,Imported,216967245,unset
edist_primary_wire,216949173,216949173,Update,Imported,216949170,unset
edist_primary_wire,216841454,216841454,Update,Imported,216841452,unset
edist_primary_wire,476802134,476802134,Update,Imported,216967245,unset
edist_primary_wire,216949174,216949174,Update,Imported,216949170,unset
edist_primary_wire,400757915,400757915,Update,Imported,400757903,unset
edist_primary_wire,437634222,437634222,Update,Imported,437634210,unset
edist_primary_wire,476802135,476802135,Update,Imported,216967272,unset
edist_primary_wire,216966912,216966912,Update,Imported,216966911,unset
edist_primary_wire,400757917,400757917,Update,Imported,400757903,unset
edist_primary_wire,476802136,476802136,Update,Imported,216967288,unset
edist_primary_wire,437634224,437634224,Update,Imported,437634210,unset
edist_primary_wire,476802137,476802137,Update,Imported,216967529,unset
edist_primary_wire,400757919,400757919,Update,Imported,400757903,unset
edist_primary_wire,476802138,476802138,Update,Imported,216967714,unset
edist_primary_wire,437634226,437634226,Update,Imported,437634210,unset
edist_primary_wire,476802139,476802139,Update,Imported,216967714,unset
edist_primary_wire,476801536,476801536,Update,Imported,216930433,unset
edist_primary_wire,400961751,400961751,Update,Imported,400961733,unset
edist_primary_wire,216966514,216966514,Update,Imported,216966513,unset
edist_primary_wire,400758365,400758365,Update,Imported,400758353,unset
edist_primary_wire,437634371,437634371,Update,Imported,437634355,unset
edist_primary_wire,216820401,216820401,Update,Imported,216820400,unset
edist_primary_wire,400758367,400758367,Update,Imported,400758353,unset
edist_primary_wire,216819628,216819628,Update,Imported,216819627,unset
edist_primary_wire,216820402,216820402,Update,Imported,216820400,unset
edist_primary_wire,216840309,216840309,Update,Imported,216840308,unset
edist_primary_wire,216820403,216820403,Update,Imported,216820400,unset
edist_primary_wire,216841284,216841284,Update,Imported,216841281,unset
edist_primary_wire,400758369,400758369,Update,Imported,400758353,unset
edist_primary_wire,216841850,216841850,Update,Imported,216841847,unset
edist_primary_wire,216841484,216841484,Update,Imported,216841483,unset
edist_primary_wire,216841485,216841485,Update,Imported,216841483,unset
edist_primary_wire,216821382,216821382,Update,Imported,216821381,unset
edist_primary_wire,216841486,216841486,Update,Imported,216841483,unset
edist_primary_wire,248972903,248972903,Update,Imported,248972893,unset
edist_primary_wire,216840503,216840503,Update,Imported,216840502,unset
edist_primary_wire,400758351,400758351,Update,Imported,400758338,unset
edist_primary_wire,216840504,216840504,Update,Imported,216840502,unset
edist_primary_wire,216840505,216840505,Update,Imported,216840502,unset
edist_primary_wire,220372212,220372212,Update,Imported,220372211,unset
edist_primary_wire,216839940,216839940,Update,Imported,216839935,unset
edist_primary_wire,112389640,112389640,Update,Imported,112389627,unset
edist_primary_wire,216840506,216840506,Update,Imported,216840502,unset
edist_primary_wire,216841270,216841270,Update,Imported,216841267,unset
edist_primary_wire,216819616,216819616,Update,Imported,216819615,unset
edist_primary_wire,216840704,216840704,Update,Imported,216840703,unset
edist_primary_wire,112389642,112389642,Update,Imported,112389627,unset
edist_primary_wire,216840705,216840705,Update,Imported,216840703,unset
edist_primary_wire,216841470,216841470,Update,Imported,216841467,unset
edist_primary_wire,112389644,112389644,Update,Imported,112389627,unset
edist_primary_wire,437633614,437633614,Update,Imported,437633602,unset
edist_primary_wire,216949190,216949190,Update,Imported,216949189,unset
edist_primary_wire,216949191,216949191,Update,Imported,216949189,unset
edist_primary_wire,216841880,216841880,Update,Imported,216841876,unset
edist_primary_wire,437633616,437633616,Update,Imported,437633602,unset
edist_primary_wire,216949192,216949192,Update,Imported,216949189,unset
edist_primary_wire,216841881,216841881,Update,Imported,216841876,unset
edist_primary_wire,216966747,216966747,Update,Imported,216966746,unset
edist_primary_wire,437633618,437633618,Update,Imported,437633602,unset
edist_primary_wire,216840125,216840125,Update,Imported,216840124,unset
edist_primary_wire,216966936,216966936,Update,Imported,216966935,unset
edist_primary_wire,216840323,216840323,Update,Imported,216840322,unset
edist_primary_wire,437634579,437634579,Update,Imported,437634567,unset
edist_primary_wire,216840324,216840324,Update,Imported,216840322,unset
edist_primary_wire,216972208,216972208,Update,Imported,216972207,unset
edist_primary_wire,216972209,216972209,Update,Imported,216972207,unset
edist_primary_wire,216966731,216966731,Update,Imported,216966730,unset
edist_primary_wire,216820420,216820420,Update,Imported,216820418,unset
edist_primary_wire,216820421,216820421,Update,Imported,216820418,unset
edist_primary_wire,216780712,216780712,Update,Imported,216780711,unset
edist_primary_wire,216966538,216966538,Update,Imported,216966537,unset
edist_primary_wire,216780713,216780713,Update,Imported,216780711,unset
edist_primary_wire,437634153,437634153,Update,Imported,437634141,unset
edist_primary_wire,437634581,437634581,Update,Imported,437634567,unset
edist_primary_wire,216780714,216780714,Update,Imported,216780711,unset
edist_primary_wire,216841674,216841674,Update,Imported,216841673,unset
edist_primary_wire,216841675,216841675,Update,Imported,216841673,unset
edist_primary_wire,216839938,216839938,Update,Imported,216839935,unset
edist_primary_wire,112389638,112389638,Update,Imported,112389627,unset
edist_primary_wire,216841676,216841676,Update,Imported,216841673,unset
edist_primary_wire,216839939,216839939,Update,Imported,216839935,unset
edist_primary_wire,437633971,437633971,Update,Imported,437633959,unset
edist_primary_wire,216821770,216821770,Update,Imported,216821769,unset
edist_primary_wire,216821771,216821771,Update,Imported,216821769,unset
edist_primary_wire,216840111,216840111,Update,Imported,216840110,unset
edist_primary_wire,216840112,216840112,Update,Imported,216840110,unset
edist_primary_wire,437633973,437633973,Update,Imported,437633959,unset
edist_primary_wire,437634157,437634157,Update,Imported,437634141,unset
edist_primary_wire,216840113,216840113,Update,Imported,216840110,unset
edist_primary_wire,216840311,216840311,Update,Imported,216840308,unset
edist_primary_wire,437633975,437633975,Update,Imported,437633959,unset
edist_primary_wire,216840928,216840928,Update,Imported,216840927,unset
edist_primary_wire,216840929,216840929,Update,Imported,216840927,unset
edist_primary_wire,216966450,216966450,Update,Imported,216966447,unset
edist_primary_wire,216841879,216841879,Update,Imported,216841876,unset
edist_primary_wire,400961721,400961721,Update,Imported,400961714,unset
edist_primary_wire,216839738,216839738,Update,Imported,216839737,unset
edist_primary_wire,216948641,216948641,Update,Imported,216948640,unset
edist_primary_wire,216948642,216948642,Update,Imported,216948640,unset
edist_primary_wire,216820820,216820820,Update,Imported,216820819,unset
edist_primary_wire,216948643,216948643,Update,Imported,216948640,unset
edist_primary_wire,216954632,216954632,Update,Imported,216954630,unset
edist_primary_wire,216948644,216948644,Update,Imported,216948640,unset
edist_primary_wire,216841296,216841296,Update,Imported,216841295,unset
edist_primary_wire,216841297,216841297,Update,Imported,216841295,unset
edist_primary_wire,437634367,437634367,Update,Imported,437634355,unset
edist_primary_wire,216840914,216840914,Update,Imported,216840913,unset
edist_primary_wire,216840915,216840915,Update,Imported,216840913,unset
edist_primary_wire,437634369,437634369,Update,Imported,437634355,unset
edist_primary_wire,216820419,216820419,Update,Imported,216820418,unset
edist_primary_wire,470970620,470970620,Update,Imported,470970610,unset
edist_primary_wire,216840340,216840340,Update,Imported,216840337,unset
edist_primary_wire,216931602,216931602,Update,Imported,216931601,unset
edist_primary_wire,216821396,216821396,Update,Imported,216821395,unset
edist_primary_wire,216967317,216967317,Update,Imported,216967316,unset
edist_primary_wire,216931802,216931802,Update,Imported,216931801,unset
edist_primary_wire,216967318,216967318,Update,Imported,216967316,unset
edist_primary_wire,216821398,216821398,Update,Imported,216821395,unset
edist_primary_wire,216967319,216967319,Update,Imported,216967316,unset
edist_primary_wire,437633787,437633787,Update,Imported,437633775,unset
edist_primary_wire,154167345,154167345,Update,Imported,154167332,unset
edist_primary_wire,437633789,437633789,Update,Imported,437633775,unset
edist_primary_wire,476801679,476801679,Update,Imported,216937654,unset
edist_primary_wire,437633587,437633587,Update,Imported,437633575,unset
edist_primary_wire,437633589,437633589,Update,Imported,437633575,unset
edist_primary_wire,527655890,-44027511,Insert,Imported,216841891,unset
edist_primary_wire,216972210,216972210,Update,Imported,216972207,unset
edist_primary_wire,216841893,216841893,Update,Imported,216841891,unset
edist_primary_wire,221327158,221327158,Update,Imported,221327157,unset
edist_primary_wire,453834060,453834060,Update,Imported,453834048,unset
edist_primary_wire,221327159,221327159,Update,Imported,221327157,unset
edist_primary_wire,453834062,453834062,Update,Imported,453834048,unset
edist_primary_wire,476799960,476799960,Update,Imported,216840641,unset
edist_primary_wire,154167330,154167330,Update,Imported,154167317,unset
edist_primary_wire,476799961,476799961,Update,Imported,216840737,unset
edist_primary_wire,453834064,453834064,Update,Imported,453834048,unset
edist_primary_wire,216840137,216840137,Update,Imported,216840136,unset
edist_primary_wire,476799962,476799962,Update,Imported,216840737,unset
edist_primary_wire,216967717,216967717,Update,Imported,216967714,unset
edist_primary_wire,216840138,216840138,Update,Imported,216840136,unset
edist_primary_wire,476799963,476799963,Update,Imported,216840780,unset
edist_primary_wire,216840139,216840139,Update,Imported,216840136,unset
edist_primary_wire,476799964,476799964,Update,Imported,216840913,unset
edist_primary_wire,216840892,216840892,Update,Imported,216840890,unset
edist_primary_wire,221327160,221327160,Update,Imported,221327157,unset
edist_primary_wire,476799965,476799965,Update,Imported,216840927,unset
edist_primary_wire,470970618,470970618,Update,Imported,470970610,unset
edist_primary_wire,216840338,216840338,Update,Imported,216840337,unset
edist_primary_wire,476799966,476799966,Update,Imported,216840955,unset
edist_primary_wire,216841240,216841240,Update,Imported,216841239,unset
edist_primary_wire,470970619,470970619,Update,Imported,470970610,unset
edist_primary_wire,216780665,216780665,Update,Imported,216780664,unset
edist_primary_wire,476799967,476799967,Update,Imported,216840969,unset
edist_primary_wire,216780666,216780666,Update,Imported,216780664,unset
edist_primary_wire,216842030,216842030,Update,Imported,216842028,unset
edist_primary_wire,216841241,216841241,Update,Imported,216841239,unset
edist_primary_wire,216780667,216780667,Update,Imported,216780664,unset
edist_primary_wire,216931820,216931820,Update,Imported,216931817,unset
edist_primary_wire,216840970,216840970,Update,Imported,216840969,unset
edist_primary_wire,216839477,216839477,Update,Imported,216839476,unset
edist_primary_wire,476799950,476799950,Update,Imported,216840384,unset
edist_primary_wire,216966671,216966671,Update,Imported,216966670,unset
edist_primary_wire,216839478,216839478,Update,Imported,216839476,unset
edist_primary_wire,476799951,476799951,Update,Imported,216840399,unset
edist_primary_wire,216839479,216839479,Update,Imported,216839476,unset
edist_primary_wire,216966672,216966672,Update,Imported,216966670,unset
edist_primary_wire,476799952,476799952,Update,Imported,216840418,unset
edist_primary_wire,216966673,216966673,Update,Imported,216966670,unset
edist_primary_wire,108720682,108720682,Update,Imported,108720676,unset
edist_primary_wire,476799953,476799953,Update,Imported,216840418,unset
edist_primary_wire,216840269,216840269,Update,Imported,216840266,unset
edist_primary_wire,108720683,108720683,Update,Imported,108720676,unset
edist_primary_wire,476799954,476799954,Update,Imported,216840483,unset
edist_primary_wire,108720684,108720684,Update,Imported,108720676,unset
edist_primary_wire,476799955,476799955,Update,Imported,216840483,unset
edist_primary_wire,216967261,216967261,Update,Imported,216967260,unset
edist_primary_wire,476799958,476799958,Update,Imported,216840627,unset
edist_primary_wire,220307292,220307292,Update,Imported,220307291,unset
edist_primary_wire,216820833,216820833,Update,Imported,216820831,unset
edist_primary_wire,476799959,476799959,Update,Imported,216840627,unset
edist_primary_wire,220307293,220307293,Update,Imported,220307291,unset
edist_primary_wire,216967531,216967531,Update,Imported,216967529,unset
edist_primary_wire,216820834,216820834,Update,Imported,216820831,unset
edist_primary_wire,220307294,220307294,Update,Imported,220307291,unset
edist_primary_wire,216967532,216967532,Update,Imported,216967529,unset
edist_primary_wire,216949300,216949300,Update,Imported,216949299,unset
edist_primary_wire,216839870,216839870,Update,Imported,216839869,unset
edist_primary_wire,216820835,216820835,Update,Imported,216820831,unset
edist_primary_wire,216839871,216839871,Update,Imported,216839869,unset
edist_primary_wire,216949106,216949106,Update,Imported,216949105,unset
edist_primary_wire,216840660,216840660,Update,Imported,216840657,unset
edist_primary_wire,476799583,476799583,Update,Imported,216821769,unset
edist_primary_wire,216949107,216949107,Update,Imported,216949105,unset
edist_primary_wire,216840253,216840253,Update,Imported,216840252,unset
edist_primary_wire,476799584,476799584,Update,Imported,216821801,unset
edist_primary_wire,216949108,216949108,Update,Imported,216949105,unset
edist_primary_wire,216840254,216840254,Update,Imported,216840252,unset
edist_primary_wire,476799585,476799585,Update,Imported,216821815,unset
edist_primary_wire,216949109,216949109,Update,Imported,216949105,unset
edist_primary_wire,248972926,248972926,Update,Imported,248972916,unset
edist_primary_wire,476799586,476799586,Update,Imported,216821829,unset
edist_primary_wire,216840255,216840255,Update,Imported,216840252,unset
edist_primary_wire,476799587,476799587,Update,Imported,216821829,unset
edist_primary_wire,216819576,216819576,Update,Imported,216819575,unset
edist_primary_wire,476799981,476799981,Update,Imported,216841467,unset
edist_primary_wire,216780680,216780680,Update,Imported,216780678,unset
edist_primary_wire,476799588,476799588,Update,Imported,216821843,unset
edist_primary_wire,216931616,216931616,Update,Imported,216931615,unset
edist_primary_wire,216967469,216967469,Update,Imported,216967466,unset
edist_primary_wire,216780681,216780681,Update,Imported,216780678,unset
edist_primary_wire,216931617,216931617,Update,Imported,216931615,unset
edist_primary_wire,476799983,476799983,Update,Imported,216841515,unset
edist_primary_wire,216931618,216931618,Update,Imported,216931615,unset
edist_primary_wire,476799984,476799984,Update,Imported,216841529,unset
edist_primary_wire,216972437,216972437,Update,Imported,216972436,unset
edist_primary_wire,476799985,476799985,Update,Imported,216841543,unset
edist_primary_wire,216948584,216948584,Update,Imported,216948583,unset
edist_primary_wire,216967250,216967250,Update,Imported,216967245,unset
edist_primary_wire,216972438,216972438,Update,Imported,216972436,unset
edist_primary_wire,476799986,476799986,Update,Imported,216841559,unset
edist_primary_wire,476799987,476799987,Update,Imported,216841559,unset
edist_primary_wire,216931819,216931819,Update,Imported,216931817,unset
edist_primary_wire,216966498,216966498,Update,Imported,216966497,unset
edist_primary_wire,216839492,216839492,Update,Imported,216839490,unset
edist_primary_wire,476799571,476799571,Update,Imported,216820831,unset
edist_primary_wire,216839493,216839493,Update,Imported,216839490,unset
edist_primary_wire,216840281,216840281,Update,Imported,216840280,unset
edist_primary_wire,216972164,216972164,Update,Imported,216972163,unset
edist_primary_wire,216840282,216840282,Update,Imported,216840280,unset
edist_primary_wire,476799573,476799573,Update,Imported,216821381,unset
edist_primary_wire,216972165,216972165,Update,Imported,216972163,unset
edist_primary_wire,476799574,476799574,Update,Imported,216821381,unset
edist_primary_wire,216972166,216972166,Update,Imported,216972163,unset
edist_primary_wire,476799575,476799575,Update,Imported,216821395,unset
edist_primary_wire,476799970,476799970,Update,Imported,216841239,unset
edist_primary_wire,216967052,216967052,Update,Imported,216967051,unset
edist_primary_wire,216967669,216967669,Update,Imported,216967668,unset
edist_primary_wire,476799971,476799971,Update,Imported,216841281,unset
edist_primary_wire,216948571,216948571,Update,Imported,216948570,unset
edist_primary_wire,216967053,216967053,Update,Imported,216967051,unset
edist_primary_wire,476799972,476799972,Update,Imported,216841281,unset
edist_primary_wire,216948572,216948572,Update,Imported,216948570,unset
edist_primary_wire,216967054,216967054,Update,Imported,216967051,unset
edist_primary_wire,476799973,476799973,Update,Imported,216841295,unset
edist_primary_wire,216840486,216840486,Update,Imported,216840483,unset
edist_primary_wire,476799974,476799974,Update,Imported,216841309,unset
edist_primary_wire,216840658,216840658,Update,Imported,216840657,unset
edist_primary_wire,216840487,216840487,Update,Imported,216840483,unset
edist_primary_wire,476799975,476799975,Update,Imported,216841309,unset
edist_primary_wire,216840659,216840659,Update,Imported,216840657,unset
edist_primary_wire,476799976,476799976,Update,Imported,216841410,unset
edist_primary_wire,476799977,476799977,Update,Imported,216841424,unset
edist_primary_wire,216931848,216931848,Update,Imported,216931845,unset
edist_primary_wire,476799978,476799978,Update,Imported,216841438,unset
edist_primary_wire,216972150,216972150,Update,Imported,216972149,unset
edist_primary_wire,216931849,216931849,Update,Imported,216931845,unset
edist_primary_wire,216949122,216949122,Update,Imported,216949120,unset
edist_primary_wire,216954726,216954726,Update,Imported,216954725,unset
edist_primary_wire,129395707,129395707,Update,Imported,129395701,unset
edist_primary_wire,216972151,216972151,Update,Imported,216972149,unset
edist_primary_wire,216949123,216949123,Update,Imported,216949120,unset
edist_primary_wire,216954727,216954727,Update,Imported,216954725,unset
edist_primary_wire,216972152,216972152,Update,Imported,216972149,unset
edist_primary_wire,216949124,216949124,Update,Imported,216949120,unset
edist_primary_wire,216839890,216839890,Update,Imported,216839889,unset
edist_primary_wire,216780679,216780679,Update,Imported,216780678,unset
edist_primary_wire,216839891,216839891,Update,Imported,216839889,unset
edist_primary_wire,216931630,216931630,Update,Imported,216931629,unset
edist_primary_wire,216839892,216839892,Update,Imported,216839889,unset
edist_primary_wire,216931631,216931631,Update,Imported,216931629,unset
edist_primary_wire,437633791,437633791,Update,Imported,437633775,unset
edist_primary_wire,216931632,216931632,Update,Imported,216931629,unset
edist_primary_wire,437633591,437633591,Update,Imported,437633575,unset
edist_primary_wire,216949328,216949328,Update,Imported,216949327,unset
edist_primary_wire,216840686,216840686,Update,Imported,216840685,unset
edist_primary_wire,216840687,216840687,Update,Imported,216840685,unset
edist_primary_wire,216840688,216840688,Update,Imported,216840685,unset
edist_primary_wire,216821904,216821904,Update,Imported,216821903,unset
edist_primary_wire,216821905,216821905,Update,Imported,216821903,unset
edist_primary_wire,216821906,216821906,Update,Imported,216821903,unset
edist_primary_wire,476799590,476799590,Update,Imported,216821889,unset
edist_primary_wire,476799591,476799591,Update,Imported,216821917,unset
edist_primary_wire,216931562,216931562,Update,Imported,216931561,unset
edist_primary_wire,476799592,476799592,Update,Imported,216821945,unset
edist_primary_wire,216949312,216949312,Update,Imported,216949311,unset
edist_primary_wire,216931761,216931761,Update,Imported,216931758,unset
edist_primary_wire,216842029,216842029,Update,Imported,216842028,unset
edist_primary_wire,216931762,216931762,Update,Imported,216931758,unset
edist_primary_wire,216840672,216840672,Update,Imported,216840671,unset
edist_primary_wire,437634109,437634109,Update,Imported,437634097,unset
edist_primary_wire,216840673,216840673,Update,Imported,216840671,unset
edist_primary_wire,476799990,476799990,Update,Imported,216841908,unset
edist_primary_wire,216840674,216840674,Update,Imported,216840671,unset
edist_primary_wire,476799991,476799991,Update,Imported,216842014,unset
edist_primary_wire,476799992,476799992,Update,Imported,216842014,unset
edist_primary_wire,216954740,216954740,Update,Imported,216954738,unset
edist_primary_wire,216967078,216967078,Update,Imported,216967073,unset
edist_primary_wire,216949140,216949140,Update,Imported,216949139,unset
edist_primary_wire,216840877,216840877,Update,Imported,216840876,unset
edist_primary_wire,420182671,420182671,Update,Imported,420182655,unset
edist_primary_wire,216949141,216949141,Update,Imported,216949139,unset
edist_primary_wire,216967670,216967670,Update,Imported,216967668,unset
edist_primary_wire,216840878,216840878,Update,Imported,216840876,unset
edist_primary_wire,216949142,216949142,Update,Imported,216949139,unset
edist_primary_wire,216842015,216842015,Update,Imported,216842014,unset
edist_primary_wire,216967671,216967671,Update,Imported,216967668,unset
edist_primary_wire,216840879,216840879,Update,Imported,216840876,unset
edist_primary_wire,216949143,216949143,Update,Imported,216949139,unset
edist_primary_wire,420182673,420182673,Update,Imported,420182655,unset
edist_primary_wire,216949340,216949340,Update,Imported,216949339,unset
edist_primary_wire,216841425,216841425,Update,Imported,216841424,unset
edist_primary_wire,216841426,216841426,Update,Imported,216841424,unset
edist_primary_wire,216840295,216840295,Update,Imported,216840294,unset
edist_primary_wire,216840296,216840296,Update,Imported,216840294,unset
edist_primary_wire,476801807,476801807,Update,Imported,216948624,unset
edist_primary_wire,216967290,216967290,Update,Imported,216967288,unset
edist_primary_wire,216841411,216841411,Update,Imported,216841410,unset
edist_primary_wire,216842043,216842043,Update,Imported,216842042,unset
edist_primary_wire,216967291,216967291,Update,Imported,216967288,unset
edist_primary_wire,216841412,216841412,Update,Imported,216841410,unset
edist_primary_wire,216842044,216842044,Update,Imported,216842042,unset
edist_primary_wire,453833702,453833702,Update,Imported,453833690,unset
edist_primary_wire,216842045,216842045,Update,Imported,216842042,unset
edist_primary_wire,453833704,453833704,Update,Imported,453833690,unset
edist_primary_wire,453833706,453833706,Update,Imported,453833690,unset
edist_primary_wire,216954739,216954739,Update,Imported,216954738,unset
edist_primary_wire,420182667,420182667,Update,Imported,420182655,unset
edist_primary_wire,420182669,420182669,Update,Imported,420182655,unset
edist_primary_wire,413558996,413558996,Update,Imported,413558988,unset
edist_primary_wire,413558997,413558997,Update,Imported,413558988,unset
edist_primary_wire,216954661,216954661,Update,Imported,216954660,unset
edist_primary_wire,216840891,216840891,Update,Imported,216840890,unset
edist_primary_wire,216954662,216954662,Update,Imported,216954660,unset
edist_primary_wire,413558998,413558998,Update,Imported,413558988,unset
edist_primary_wire,216967093,216967093,Update,Imported,216967092,unset
edist_primary_wire,216931589,216931589,Update,Imported,216931587,unset
edist_primary_wire,216966402,216966402,Update,Imported,216966401,unset
edist_primary_wire,413558999,413558999,Update,Imported,413558988,unset
edist_primary_wire,216967094,216967094,Update,Imported,216967092,unset
edist_primary_wire,216840893,216840893,Update,Imported,216840890,unset
edist_primary_wire,216966403,216966403,Update,Imported,216966401,unset
edist_primary_wire,216967095,216967095,Update,Imported,216967092,unset
edist_primary_wire,476833998,476833998,Update,Imported,220372193,unset
edist_primary_wire,216840894,216840894,Update,Imported,216840890,unset
edist_primary_wire,216966404,216966404,Update,Imported,216966401,unset
edist_primary_wire,216842031,216842031,Update,Imported,216842028,unset
edist_primary_wire,216841610,216841610,Update,Imported,216841609,unset
edist_primary_wire,216841611,216841611,Update,Imported,216841609,unset
edist_primary_wire,216841612,216841612,Update,Imported,216841609,unset
edist_primary_wire,216841441,216841441,Update,Imported,216841438,unset
edist_primary_wire,216821918,216821918,Update,Imported,216821917,unset
edist_primary_wire,476802223,476802223,Update,Imported,216972436,unset
edist_primary_wire,216821710,216821710,Update,Imported,216821709,unset
edist_primary_wire,216821919,216821919,Update,Imported,216821917,unset
edist_primary_wire,216821711,216821711,Update,Imported,216821709,unset
edist_primary_wire,216841814,216841814,Update,Imported,216841813,unset
edist_primary_wire,216821712,216821712,Update,Imported,216821709,unset
edist_primary_wire,216931574,216931574,Update,Imported,216931573,unset
edist_primary_wire,216841815,216841815,Update,Imported,216841813,unset
edist_primary_wire,216931575,216931575,Update,Imported,216931573,unset
edist_primary_wire,216841816,216841816,Update,Imported,216841813,unset
edist_primary_wire,216931576,216931576,Update,Imported,216931573,unset
edist_primary_wire,400961680,400961680,Update,Imported,400961666,unset
edist_primary_wire,400961682,400961682,Update,Imported,400961666,unset
edist_primary_wire,216949066,216949066,Update,Imported,216949065,unset
edist_primary_wire,400961684,400961684,Update,Imported,400961666,unset
edist_primary_wire,437634530,437634530,Update,Imported,437634514,unset
edist_primary_wire,216821946,216821946,Update,Imported,216821945,unset
edist_primary_wire,216966609,216966609,Update,Imported,216966605,unset
edist_primary_wire,216821948,216821948,Update,Imported,216821945,unset
edist_primary_wire,216821740,216821740,Update,Imported,216821737,unset
edist_primary_wire,476801813,476801813,Update,Imported,216949120,unset
edist_primary_wire,70778527,70778527,Update,Imported,70778509,unset
edist_primary_wire,216949256,216949256,Update,Imported,216949255,unset
edist_primary_wire,476801814,476801814,Update,Imported,216949170,unset
edist_primary_wire,70778528,70778528,Update,Imported,70778509,unset
edist_primary_wire,476802217,476802217,Update,Imported,216972181,unset
edist_primary_wire,70778529,70778529,Update,Imported,70778509,unset
edist_primary_wire,216841439,216841439,Update,Imported,216841438,unset
edist_primary_wire,216841848,216841848,Update,Imported,216841847,unset
edist_primary_wire,216841849,216841849,Update,Imported,216841847,unset
edist_primary_wire,216819507,216819507,Update,Imported,216819506,unset
edist_primary_wire,216821932,216821932,Update,Imported,216821931,unset
edist_primary_wire,216821933,216821933,Update,Imported,216821931,unset
edist_primary_wire,216821934,216821934,Update,Imported,216821931,unset
edist_primary_wire,437634111,437634111,Update,Imported,437634097,unset
edist_primary_wire,437634314,437634314,Update,Imported,437634302,unset
edist_primary_wire,216841365,216841365,Update,Imported,216841362,unset
edist_primary_wire,216931590,216931590,Update,Imported,216931587,unset
edist_primary_wire,437634113,437634113,Update,Imported,437634097,unset
edist_primary_wire,437634316,437634316,Update,Imported,437634302,unset
edist_primary_wire,216841366,216841366,Update,Imported,216841362,unset
edist_primary_wire,400961678,400961678,Update,Imported,400961666,unset
edist_primary_wire,216814697,216814697,Update,Imported,216814696,unset
edist_primary_wire,216841367,216841367,Update,Imported,216841362,unset
edist_primary_wire,437634318,437634318,Update,Imported,437634302,unset
edist_primary_wire,216841759,216841759,Update,Imported,216841757,unset
edist_primary_wire,437633934,437633934,Update,Imported,437633922,unset
edist_primary_wire,216949288,216949288,Update,Imported,216949287,unset
edist_primary_wire,437633936,437633936,Update,Imported,437633922,unset
edist_primary_wire,437633530,437633530,Update,Imported,437633519,unset
edist_primary_wire,112389310,112389310,Update,Imported,112389295,unset
edist_primary_wire,400961660,400961660,Update,Imported,400961647,unset
edist_primary_wire,437633532,437633532,Update,Imported,437633519,unset
edist_primary_wire,437633938,437633938,Update,Imported,437633922,unset
edist_primary_wire,112389312,112389312,Update,Imported,112389295,unset
edist_primary_wire,216821738,216821738,Update,Imported,216821737,unset
edist_primary_wire,216841350,216841350,Update,Imported,216841348,unset
edist_primary_wire,216821739,216821739,Update,Imported,216821737,unset
edist_primary_wire,216841562,216841562,Update,Imported,216841559,unset
edist_primary_wire,216841351,216841351,Update,Imported,216841348,unset
edist_primary_wire,216841760,216841760,Update,Imported,216841757,unset
edist_primary_wire,70778580,70778580,Update,Imported,70778560,unset
edist_primary_wire,216841987,216841987,Update,Imported,216841985,unset
edist_primary_wire,216966826,216966826,Update,Imported,216966823,unset
edist_primary_wire,216949272,216949272,Update,Imported,216949271,unset
edist_primary_wire,216930435,216930435,Update,Imported,216930433,unset
edist_primary_wire,216821860,216821860,Update,Imported,216821857,unset
edist_primary_wire,216930436,216930436,Update,Imported,216930433,unset
edist_primary_wire,216930437,216930437,Update,Imported,216930433,unset
